OTU	Sample	Abundance	file	id	round	Kingdom	Phylum	Class	Order	Family	Genus	Species	step
TAXA_175	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	NA	match
TAXA_175	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	NA	match
TAXA_175	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	NA	match
TAXA_175	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	NA	match
TAXA_175	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	NA	match
TAXA_175	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	NA	match
TAXA_176	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	NA	match
TAXA_176	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	NA	match
TAXA_176	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	NA	match
TAXA_176	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	NA	match
TAXA_176	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	NA	match
TAXA_176	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	NA	match
TAXA_177	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus	NA	match
TAXA_177	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus	NA	match
TAXA_177	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus	NA	match
TAXA_177	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus	NA	match
TAXA_178	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	match
TAXA_178	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	match
TAXA_178	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	match
TAXA_178	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	match
TAXA_178	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	match
TAXA_178	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	match
TAXA_179	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides clarus	match
TAXA_179	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides clarus	match
TAXA_179	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides clarus	match
TAXA_179	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides clarus	match
TAXA_179	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides clarus	match
TAXA_180	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella secunda	match
TAXA_180	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella secunda	match
TAXA_180	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella secunda	match
TAXA_180	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella secunda	match
TAXA_180	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella secunda	match
TAXA_180	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella secunda	match
TAXA_181	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	match
TAXA_181	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	match
TAXA_181	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	match
TAXA_181	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	match
TAXA_182	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera indica	match
TAXA_182	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera indica	match
TAXA_182	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera indica	match
TAXA_182	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera indica	match
TAXA_182	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera indica	match
TAXA_182	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera indica	match
TAXA_183	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	NA	match
TAXA_183	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	NA	match
TAXA_183	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	NA	match
TAXA_183	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	NA	match
TAXA_183	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	NA	match
TAXA_183	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	NA	match
TAXA_184	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	NA	match
TAXA_185	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	NA	NA	match
TAXA_185	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	NA	NA	match
TAXA_185	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	NA	NA	match
TAXA_185	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	NA	NA	match
TAXA_185	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	NA	NA	match
TAXA_186	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	Romboutsia ilealis	match
TAXA_186	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	Romboutsia ilealis	match
TAXA_186	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	Romboutsia ilealis	match
TAXA_187	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-P872	match
TAXA_187	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-P872	match
TAXA_187	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-P872	match
TAXA_187	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-P872	match
TAXA_188	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-G237	match
TAXA_188	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-G237	match
TAXA_188	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-G237	match
TAXA_188	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-G237	match
TAXA_188	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-G237	match
TAXA_188	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-G237	match
TAXA_189	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H27	match
TAXA_189	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H27	match
TAXA_189	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H27	match
TAXA_189	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H27	match
TAXA_189	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H27	match
TAXA_189	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H27	match
TAXA_190	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H528	match
TAXA_190	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H528	match
TAXA_190	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H528	match
TAXA_190	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H528	match
TAXA_190	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H528	match
TAXA_190	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H528	match
TAXA_191	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	Clostridiales bacterium VE202-09	match
TAXA_191	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	Clostridiales bacterium VE202-09	match
TAXA_191	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	Clostridiales bacterium VE202-09	match
TAXA_191	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	Clostridiales bacterium VE202-09	match
TAXA_191	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	Clostridiales bacterium VE202-09	match
TAXA_191	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	Clostridiales bacterium VE202-09	match
TAXA_192	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. G2-10	match
TAXA_192	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. G2-10	match
TAXA_192	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. G2-10	match
TAXA_192	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. G2-10	match
TAXA_192	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. G2-10	match
TAXA_192	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. G2-10	match
TAXA_193	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. TB6	match
TAXA_193	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. TB6	match
TAXA_193	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. TB6	match
TAXA_193	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. TB6	match
TAXA_193	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. TB6	match
TAXA_193	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. TB6	match
TAXA_194	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	Intestinimonas butyriciproducens	match
TAXA_194	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	Intestinimonas butyriciproducens	match
TAXA_194	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	Intestinimonas butyriciproducens	match
TAXA_194	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	Intestinimonas butyriciproducens	match
TAXA_194	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	Intestinimonas butyriciproducens	match
TAXA_194	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	Intestinimonas butyriciproducens	match
TAXA_195	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	NA	match
TAXA_195	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	NA	match
TAXA_195	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	NA	match
TAXA_195	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	NA	match
TAXA_195	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	NA	match
TAXA_195	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	NA	match
TAXA_196	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	NA	match
TAXA_196	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	NA	match
TAXA_196	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	NA	match
TAXA_196	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	NA	match
TAXA_196	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	NA	match
TAXA_196	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	NA	match
TAXA_197	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saudiense	match
TAXA_197	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saudiense	match
TAXA_197	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saudiense	match
TAXA_197	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saudiense	match
TAXA_198	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma massiliensis	match
TAXA_198	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma massiliensis	match
TAXA_198	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma massiliensis	match
TAXA_198	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma massiliensis	match
TAXA_198	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma massiliensis	match
TAXA_198	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma massiliensis	match
TAXA_199	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	NA	match
TAXA_199	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	NA	match
TAXA_200	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella seminalis	match
TAXA_200	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella seminalis	match
TAXA_200	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella seminalis	match
TAXA_201	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	NA	match
TAXA_201	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	NA	match
TAXA_201	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	NA	match
TAXA_201	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	NA	match
TAXA_201	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	NA	match
TAXA_201	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	NA	match
TAXA_202	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	NA	match
TAXA_202	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	NA	match
TAXA_202	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	NA	match
TAXA_202	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	NA	match
TAXA_203	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	NA	match
TAXA_203	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	NA	match
TAXA_203	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	NA	match
TAXA_204	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	NA	match
TAXA_205	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	NA	match
TAXA_205	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	NA	match
TAXA_205	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	NA	match
TAXA_206	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	match
TAXA_206	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	match
TAXA_206	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	match
TAXA_206	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	match
TAXA_206	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	match
TAXA_207	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	NA	NA	match
TAXA_207	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	NA	NA	match
TAXA_207	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	NA	NA	match
