OTU	Sample	Abundance	file	id	round	Kingdom	Phylum	Class	Order	Family	Genus	Species	step
TAXA_102	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. 14531	polish
TAXA_102	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. 14531	polish
TAXA_103	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis	polish
TAXA_103	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis	polish
TAXA_103	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis	polish
TAXA_103	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis	polish
TAXA_103	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis	polish
TAXA_104	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA	polish
TAXA_104	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA	polish
TAXA_104	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA	polish
TAXA_104	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA	polish
TAXA_104	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA	polish
TAXA_105	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	polish
TAXA_105	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	polish
TAXA_105	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	polish
TAXA_105	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	polish
TAXA_105	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	polish
TAXA_106	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA	polish
TAXA_106	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA	polish
TAXA_106	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA	polish
TAXA_106	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA	polish
TAXA_106	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA	polish
TAXA_107	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA	polish
TAXA_107	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA	polish
TAXA_107	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA	polish
TAXA_108	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA	NA	polish
TAXA_108	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA	NA	polish
TAXA_108	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA	NA	polish
TAXA_109	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Actinobacteria <actinobacteria>	NA	NA	NA	NA	NA	polish
TAXA_109	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Actinobacteria <actinobacteria>	NA	NA	NA	NA	NA	polish
TAXA_109	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Actinobacteria <actinobacteria>	NA	NA	NA	NA	NA	polish
TAXA_109	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Actinobacteria <actinobacteria>	NA	NA	NA	NA	NA	polish
TAXA_109	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Actinobacteria <actinobacteria>	NA	NA	NA	NA	NA	polish
TAXA_109	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Actinobacteria <actinobacteria>	NA	NA	NA	NA	NA	polish
TAXA_110	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola massiliensis	polish
TAXA_110	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola massiliensis	polish
TAXA_110	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola massiliensis	polish
TAXA_110	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola massiliensis	polish
TAXA_110	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola massiliensis	polish
TAXA_110	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola massiliensis	polish
TAXA_111	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster bolteae	polish
TAXA_112	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	polish
TAXA_112	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	polish
TAXA_113	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA	polish
TAXA_113	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA	polish
TAXA_113	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA	polish
TAXA_113	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA	polish
TAXA_113	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA	polish
TAXA_113	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA	polish
TAXA_114	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	polish
TAXA_114	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	polish
TAXA_114	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	polish
TAXA_114	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	polish
TAXA_114	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	polish
TAXA_115	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	butyrate-producing bacterium SM4/1	polish
TAXA_116	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus	polish
TAXA_116	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus	polish
TAXA_116	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus	polish
TAXA_116	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus	polish
TAXA_116	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus	polish
TAXA_117	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii	polish
TAXA_117	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii	polish
TAXA_117	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii	polish
TAXA_117	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii	polish
TAXA_118	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. Smarlab 3302398	polish
TAXA_118	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. Smarlab 3302398	polish
TAXA_118	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. Smarlab 3302398	polish
TAXA_119	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Flavonifractor plautii	polish
TAXA_120	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia hominis	polish
TAXA_120	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia hominis	polish
TAXA_120	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia hominis	polish
TAXA_120	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia hominis	polish
TAXA_120	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia hominis	polish
TAXA_120	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia hominis	polish
TAXA_121	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia faecis	polish
TAXA_121	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia faecis	polish
TAXA_121	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia faecis	polish
TAXA_121	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia faecis	polish
TAXA_121	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia faecis	polish
TAXA_121	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia faecis	polish
TAXA_122	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides finegoldii	polish
TAXA_122	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides finegoldii	polish
TAXA_122	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides finegoldii	polish
TAXA_122	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides finegoldii	polish
TAXA_122	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides finegoldii	polish
TAXA_122	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides finegoldii	polish
TAXA_123	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter glycyrrhizinilyticus	polish
TAXA_123	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter glycyrrhizinilyticus	polish
TAXA_124	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola dorei	polish
TAXA_124	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola dorei	polish
TAXA_124	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola dorei	polish
TAXA_124	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola dorei	polish
TAXA_125	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster aldensis	polish
TAXA_126	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	polish
TAXA_126	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	polish
TAXA_126	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	polish
TAXA_126	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	polish
TAXA_126	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	polish
TAXA_126	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	polish
TAXA_127	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA	polish
TAXA_127	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA	polish
TAXA_127	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA	polish
TAXA_127	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA	polish
TAXA_127	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA	polish
TAXA_127	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA	polish
TAXA_128	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola coprophilus	polish
TAXA_128	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola coprophilus	polish
TAXA_128	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola coprophilus	polish
TAXA_128	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola coprophilus	polish
TAXA_128	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola coprophilus	polish
TAXA_128	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola coprophilus	polish
TAXA_129	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides johnsonii	polish
TAXA_129	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides johnsonii	polish
TAXA_129	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides johnsonii	polish
TAXA_129	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides johnsonii	polish
TAXA_129	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides johnsonii	polish
TAXA_130	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium LB01	polish
TAXA_130	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium LB01	polish
TAXA_130	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium LB01	polish
TAXA_130	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium LB01	polish
TAXA_130	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium LB01	polish
TAXA_130	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium LB01	polish
TAXA_131	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	polish
TAXA_131	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	polish
TAXA_132	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia wexlerae	polish
TAXA_132	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia wexlerae	polish
TAXA_133	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter megalophilus	polish
TAXA_133	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter megalophilus	polish
TAXA_133	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter megalophilus	polish
TAXA_133	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter megalophilus	polish
TAXA_133	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter megalophilus	polish
TAXA_133	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter megalophilus	polish
TAXA_134	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	polish
TAXA_134	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	polish
TAXA_134	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	polish
TAXA_134	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	polish
TAXA_134	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	polish
TAXA_135	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella xylaniphila	polish
TAXA_135	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella xylaniphila	polish
TAXA_135	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella xylaniphila	polish
TAXA_135	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella xylaniphila	polish
TAXA_135	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella xylaniphila	polish
